stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
28130,3001918,"197 COLLINGTON RD & LONG RIDGE LA",,38.968023,-76.754608,0
28131,3001919,"TOLEDO TERR & EAST-WEST HWY",,38.968321,-76.961981,0
28132,1002774,"EASTERN AVE & KANSAS AVE",,38.968510,-77.005949,0
28133,3001925,"NEW HAMPSHIRE AVE & COCKERILLE AVE",,38.968593,-77.000552,0
28134,1002776,"NORTH CAPITOL ST & UNDERWOOD PL",,38.968784,-77.009128,0
28137,2000048,"CONNECTICUT AVE & EAST IRVING ST",,38.969253,-77.077036,0
28138,3001937,"EAST-WEST HWY & 23RD AVE",,38.969165,-76.974057,0
28139,3001939,"EAST-WEST HWY & 23RD AVE",,38.969464,-76.974018,0
28140,2000049,"CONNECTICUT AVE & WEST IRVING ST",,38.969511,-77.077269,0
28141,3001952,"EAST-WEST HWY & AGER RD",,38.969968,-76.976805,0
28142,3001959,"LANHAM-SEVERN RD & 93RD PL",,38.970215,-76.850629,0
28143,3001965,"EAST-WEST HWY & AGER RD",,38.970385,-76.977314,0
28144,3001966,"LANHAM-SEVERN RD & 93RD PL",,38.970319,-76.850719,0
28145,3001967,"BELCREST RD & TOLEDO RD N/S",,38.970338,-76.954052,0
28146,3001968,"BELCREST RD & TOLEDO RD F/S",,38.970544,-76.953683,0
28149,3001973,"STONYBROOK DR & SHETLAND LA",,38.970862,-76.732899,0
28150,2000052,"CONNECTICUT AVE & EAST LENOX ST",,38.970958,-77.077039,0
28151,3001974,"STONYBROOK DR & SHETLAND LA",,38.970856,-76.733051,0
28152,3001980,"NEW HAMPSHIRE AVE & POPLAR AVE",,38.971311,-76.998530,0
28153,3001982,"TOLEDO TERR & THE SEVILLE",,38.971245,-76.957243,0
28155,3001984,"EAST-WEST HWY & 19TH PL",,38.971344,-76.978492,0
28156,1002796,"UTAH AVE & 31ST PL",,38.971445,-77.063092,0
28157,2000053,"CONNECTICUT AVE & WEST LENOX ST",,38.971319,-77.077284,0
28158,3001985,"KENILWORTH AVE & PAINT BRANCH PKWY",,38.971388,-76.915978,0
28159,3001987,"AUBURN AVE & CHESTNUT AVE",,38.971486,-76.893838,0
28160,1002797,"EASTERN AVE NW & WHITTIER ST NW",,38.971440,-77.009831,0
28161,3001988,"RIGGS RD & EAST-WEST HWY",,38.971569,-76.980300,0
28164,1002800,"GREENE CIR NW & KNOLLWOOD RETIREMEN",,38.971615,-77.055783,0
28165,1002801,"UTAH AVE & 31ST PL",,38.971558,-77.063366,0
28166,5000037,"197 LAUREL-BOWIE RD & ANNAPOLIS RD",,38.973857,-76.755933,0
28168,3001995,"LANHAM-SEVERN RD & 94TH AVE",,38.971747,-76.847597,0
28169,3001999,"ANNAPOLIS RD & HIGHBRIDGE RD",,38.972122,-76.773890,0
28170,3002000,"LANHAM-SEVERN RD & 94TH AVE",,38.971988,-76.847558,0
28171,3002002,"ANNAPOLIS RD & HIGHBRIDGE RD",,38.972289,-76.772974,0
28172,3002003,"GOOD LUCK RD & KENILWORTH AVE",,38.972086,-76.912911,0
28173,1002810,"ASPEN ST & 13TH ST",,38.972330,-77.029582,0
28174,3002009,"STONYBROOK DR & BRUNSWICK LA",,38.972541,-76.733250,0
28175,3002013,"EAST-WEST HWY & RIGGS RD",,38.972536,-76.980490,0
28176,3002015,"NEW HAMPSHIRE AVE & BEDFORD PL",,38.972717,-76.996835,0
28177,3002017,"EAST-WEST HWY & RIGGS RD",,38.972969,-76.980657,0
28178,3002018,"LANHAM-SEVERN RD & SEABROOK RD",,38.972884,-76.845425,0
28179,3002022,"RIGGS RD & AMHURST RD",,38.973224,-76.979575,0
28180,3002023,"LANHAM-SEVERN RD & SEABROOK RD",,38.973248,-76.845053,0
28182,3002034,"ADELPHI RD & UNDERWOOD ST",,38.974002,-76.950794,0
28183,3002036,"EAST-WEST HWY & CHILLUM MANOR DR",,38.974377,-76.983869,0
28184,3002037,"EAST-WEST HWY & CHILLUM MANOR DR",,38.974320,-76.984282,0
28185,3002038,"BELAIR DR & SEDGEWICK LA",,38.974399,-76.742385,0
28186,3002040,"NEW HAMPSHIRE AVE & #6830",,38.974364,-76.995490,0
28187,3002042,"BELAIR DR & SEDGEWICK LA",,38.974591,-76.742396,0
28188,3002043,"LANHAM-SEVERN RD & 96TH AVE",,38.974761,-76.841782,0
28189,3002045,"EAST-WEST HWY & FAIRVIEW AVE",,38.975164,-76.988242,0
28190,3002047,"LANHAM-SEVERN RD & 96TH AVE",,38.975084,-76.841501,0
28191,3002050,"CIPRIANO RD & 1ST ST",,38.975252,-76.855408,0
28192,1002832,"WESTERN AVE & PINEHURST CIRCLE ",,38.975419,-77.066906,0
28193,2000056,"EAST-WEST HWY & NEW HAMPSHIRE AVE",,38.975457,-76.993416,0
28194,2000057,"EAST-WEST HWY & KENTLAND AVE",,38.975545,-76.991695,0
28195,2000058,"NEW HAMPSHIRE AVE & AUBURN AVE",,38.975690,-76.994086,0
28196,2000059,"EAST-WEST HWY & KENTLAND AVE",,38.975813,-76.990768,0
28197,1002835,"TAKOMA STATION & BUS BAY C",,38.975079,-77.016872,0
28198,2000062,"NEW HAMPSHIRE AVE & EAST-WEST HWY",,38.976038,-76.993239,0
28199,3002054,"LANHAM-SEVERN RD & 98TH AVE",,38.976085,-76.839314,0
28200,2000066,"ETHAN ALLEN AVE & PRINCE GEORGES AV",,38.976863,-76.998243,0
28201,2000067,"ETHAN ALLEN AVE & PRINCE GEORGES AV",,38.976874,-76.998476,0
28203,3002063,"PRINCESS GARDEN PKWY & GREENFIELD D",,38.977685,-76.866694,0
28204,1002840,"GEORGIA AVE & FERN ST (W)",,38.977901,-77.026329,0
28205,1002841,"WESTERN AVE & ABERFOYLE PL",,38.977992,-77.063837,0
28206,3002065,"LANHAM-SEVERN RD & SANTA CRUZ ST",,38.978008,-76.836360,0
28207,3002067,"LANHAM-SEVERN RD & SANTA CRUZ ST",,38.977989,-76.836054,0
28208,2000074,"ETHAN ALLEN AVE & GRANT AVE",,38.977934,-77.006512,0
28209,3002070,"MOYLAN DR & MALIN LA",,38.978312,-76.749707,0
28210,2000076,"PHILADELPHIA AVE & HOLT AVE",,38.978496,-77.008012,0
28211,2000077,"PHILADELPHIA AVE & HOLT PL",,38.978386,-77.008032,0
28214,3002083,"RIGGS RD & DREXEL ST (W)",,38.979757,-76.978363,0
28215,3002084,"23RD AVE & BEECHWOOD RD",,38.979661,-76.970951,0
28216,3002087,"LANHAM-SEVERN RD & WOODSTREAM DR",,38.979817,-76.832668,0
28217,3002088,"LANHAM-SEVERN RD & WOODSTREAM DR",,38.979762,-76.832429,0
28219,3002096,"MOYLAN DR & YMCA #3504",,38.980806,-76.751207,0
28220,3002098,"RIGGS RD & DREXEL ST",,38.980886,-76.979010,0
28221,3002104,"RIGGS RD & DREXEL ST (E)",,38.981409,-76.978801,0
28222,3002105,"LANHAM-SEVERN RD & GREEN HAVEN RD",,38.981403,-76.829444,0
28223,2000088,"NEW HAMPSHIRE AVE & GLENSIDE DR",,38.981875,-76.988869,0
28224,3002113,"197 LAUREL-BOWIE RD & MILLSTREAM DR",,38.982053,-76.756818,0
28225,1002856,"WESTERN AVE & GREENVALE ST",,38.982798,-77.057446,0
28226,1002860,"OREGON AVE & #7000",,38.983653,-77.052873,0
28227,3002136,"LANHAM-SEVERN RD & BET FORBES",,38.983883,-76.824923,0
28228,3002137,"197 LAUREL-BOWIE RD & OLD CHAPEL RD",,38.983872,-76.757231,0
28229,3002138,"197 LAUREL-BOWIE RD & OLD CHAPEL RD",,38.983985,-76.756936,0
28230,3002140,"LANHAM-SEVERN RD & FORBES BLVD",,38.984012,-76.825005,0
28231,1002861,"WESTERN AVE & 31ST ST",,38.984640,-77.055091,0
28233,2000107,"MONTGOMERY AVE & EAST-WEST HWY",,38.985497,-77.086762,0
28234,2000109,"EAST-WEST HWY & CHELTON RD",,38.985796,-77.087629,0
28235,3002164,"BALTIMORE AVE & ROSSBOUROGH LA",,38.985813,-76.937047,0
28236,3002165,"GOOD LUCK RD & PALAMAR DR",,38.986078,-76.838642,0
28237,3002172,"197 LAUREL-BOWIE RD & #7408",,38.986980,-76.757596,0
28238,3002175,"BALTIMORE AVE & PAINT BRANCH PKWY",,38.987210,-76.935926,0
28239,3002176,"LANHAM-SEVERN RD & GLENN DALE RD",,38.987251,-76.820100,0
28240,2000118,"UNIVERSITY BLVD & 14TH AVE",,38.987205,-76.985254,0
28241,3002178,"CAMPUS DR & LIBRARY LA",,38.987380,-76.945816,0
28242,3002179,"LANHAM-SEVERN RD & GLEN DALE BLVD",,38.987377,-76.819326,0
28243,3002182,"197 LAUREL-BOWIE RD & #7408",,38.987640,-76.758049,0
28244,3002183,"HANOVER PKWY & GREENBROOK DR",,38.987651,-76.877640,0
28245,2000120,"EAST-WEST HWY & CONNECTICUT AVE",,38.987835,-77.077739,0
28246,2000122,"EAST-WEST HWY & MAPLE AVE",,38.987849,-77.082872,0
28247,3002186,"HANOVER PKWY & GREENBROOK DR",,38.987933,-76.877604,0
28248,3002187,"KANAWHA ST & 15TH AVE",,38.987939,-76.981488,0
28249,2000124,"EAST-WEST HWY & CONNECTICUT AVE",,38.987988,-77.076231,0
28250,2000125,"EAST-WEST HWY & CONNECTICUT AVE",,38.988079,-77.076498,0
28251,3002188,"GOOD LUCK RD & FOREST LAKE APTS",,38.987687,-76.837128,0
28252,2000126,"EAST-WEST HWY & EDGEVALE ST",,38.988216,-77.082250,0
28253,3002190,"EDMONSTON RD & 63RD AVE",,38.988150,-76.908582,0
28254,2000127,"CONNECTICUT AVE & EAST-WEST HWY",,38.988213,-77.077307,0
28255,3002194,"GOOD LUCK RD & FOREST LAKE APTS",,38.988408,-76.836855,0
28256,2000130,"EAST-WEST HWY & CYPRESS PL",,38.988690,-77.073881,0
28257,2000133,"EAST-WEST HWY & BROOKEVILLE RD",,38.989005,-77.070891,0
28258,2000135,"CONNECTICUT AVE & CLUB DR",,38.989230,-77.077040,0
28259,2000136,"CONNECTICUT AVE & CLUB DR",,38.989243,-77.077297,0
28260,2000137,"EAST-WEST HWY & ROCTON AVE",,38.989901,-77.069941,0
28261,2000141,"WISCONSIN AVE & WEST VIRGINIA AVE",,38.990233,-77.095349,0
28262,3002206,"ORA GLEN DR & WINTERGREEN CT",,38.990260,-76.870279,0
28263,3002217,"GREENBELT RD & DUVAL HIGH SCHOOL",,38.990704,-76.837650,0
28264,3002219,"MANDAN RD & COURT #7",,38.990781,-76.864528,0
28265,3002220,"GREENBELT RD & WOODLAND LANDING APT",,38.990852,-76.831026,0
28266,3002221,"GREENBELT RD & DUVAL HIGH SCHOOL",,38.990967,-76.837254,0
28267,3002222,"HANOVER PKWY & GREENWAY CIRCLE DR",,38.991109,-76.877194,0
28268,3002225,"GREENBELT RD & BRITTANY PL APT",,38.991205,-76.858584,0
28270,3002231,"GREENBELT RD & CHELSEA WOODS CONDOS",,38.991586,-76.860351,0
28271,3002232,"GREENBELT RD & VANDENBURG CT",,38.991638,-76.840159,0
28272,3002233,"197 LAUREL-BOWIE RD & WHITEHALL DR",,38.991701,-76.758440,0
28273,3002234,"MISSION DR & GODDARD CORP PARK",,38.991942,-76.822705,0
28274,2000150,"EAST-WEST HWY & COLESTON DR",,38.992162,-77.058125,0
28275,3002235,"BALTIMORE AVE & BERWYN HOUSE RD",,38.992345,-76.933148,0
28276,2000151,"EAST-WEST HWY & DONNYBROOK DR",,38.992359,-77.058059,0
28277,2000153,"EAST-WEST HWY & LARRY PL",,38.992384,-77.060139,0
28278,2000154,"CONNECTICUT AVE & #8101",,38.992411,-77.077016,0
28279,2000155,"EAST-WEST HWY & ELLINGSON DR",,38.992417,-77.055689,0
28280,2000156,"EAST-WEST HWY & MEADOWBROOK LA",,38.992636,-77.060386,0
28281,2000157,"EAST-WEST HWY & ELLINGSON DR",,38.992603,-77.055546,0
28283,2000158,"CONNECTICUT AVE & #8101",,38.992589,-77.077342,0
28284,3002241,"MANDAN RD & #7501-7509",,38.992677,-76.864511,0
28285,2000159,"SERV RD OF UNIVERSITY BLVD & MERRIM",,38.992718,-76.991204,0
28286,3002242,"MANDAN RD & #7505",,38.992707,-76.864271,0
28287,2000168,"EAST-WEST HWY & GRUBB RD",,38.994011,-77.051779,0
28288,3002249,"GREENBELT RD & GREENWAY S/C",,38.993924,-76.877526,0
28289,3002250,"GREENBELT RD & GREENWAY S/C",,38.994294,-76.877143,0
28290,3002251,"MANDAN RD & #7516-7546",,38.994384,-76.864897,0
28291,2000172,"EAST-WEST HWY & COLESVILLE RD",,38.994307,-77.033138,0
28292,3002252,"MANDAN RD & #7516-7546",,38.994370,-76.865129,0
28293,2000174,"EAST-WEST HWY & EAST FALKLAND LA",,38.994370,-77.034233,0
28294,2000176,"COLESVILLE RD & SECOND AVE",,38.994354,-77.031237,0
28295,3002253,"NEW HAMPSHIRE AVE & #8229",,38.994546,-76.985621,0
28296,2000177,"EAST-WEST HWY & WEST FALKLAND LA",,38.994631,-77.035164,0
28297,3002256,"NEW HAMPSHIRE AVE & #8236",,38.994738,-76.985840,0
28298,2000182,"EAST-WEST HWY & WASHINGTON AVE",,38.994784,-77.045207,0
28299,2000185,"EAST-WEST HWY & SUNDALE DR",,38.995025,-77.045352,0
28300,2000187,"EAST-WEST HWY & SUMMIT HILLS APT #1",,38.995203,-77.038365,0
28301,2000188,"EAST-WEST HWY & SUMMIT HILLS APT #1",,38.995362,-77.038222,0
28302,2000189,"EAST-WEST HWY & ROSEMARY HILLS DR",,38.995324,-77.042369,0
28303,3002261,"MANDAN RD & #7648-7776",,38.995686,-76.865299,0
28304,2000192,"EAST-WEST HWY & #1705",,38.996223,-77.040833,0
28305,3002270,"HANOVER PKWY & #7718-20",,38.996297,-76.870708,0
28307,3002271,"HANOVER PKWY & #7712-7722",,38.996532,-76.870556,0
28308,3002277,"SOUTHWAY & 11 COURT",,38.996902,-76.879059,0
28309,3002279,"SOUTHWAY & #10 COURT SOUTHWAY",,38.996998,-76.879367,0
28310,3002280,"HANOVER PKWY & #7800",,38.997141,-76.867888,0
28311,2000198,"JONES MILL RD & COQUELIN TERR",,38.997256,-77.065903,0
28312,3002281,"BALTIMORE AVE & TECUMSEH ST",,38.997431,-76.931509,0
28314,2000203,"JONES MILL RD & WEST COQUELIN TERR",,38.997519,-77.066054,0
28315,3002290,"BELTWAY PLAZA & CUNNINGHAM DR ENTR",,38.998064,-76.908729,0
28316,3002291,"LANHAM-SEVERN RD & DRISCOLL DR",,38.998127,-76.799359,0
28317,3002292,"GREENBELT RD & BRANCHVILLE RD",,38.998237,-76.913804,0
28318,3002299,"RIDGE RD & 18TH CT",,38.998579,-76.876765,0
28319,3002303,"ARCHIVES II BLDG RDWY & MAIN ENTR",,38.998229,-76.962194,0
28320,3002304,"RIDGE RD & 21ST CT",,38.999201,-76.874544,0
28321,2000218,"JONES BRIDGE RD & #4301 USUHS",,38.999495,-77.085111,0
28322,2000221,"JONES BRIDGE RD & USUHS",,38.999708,-77.085190,0
28323,3002312,"RHODE ISLAND AVE & UNIVERSITY BLVD",,38.999993,-76.925268,0
28324,2000223,"RIVER RD & CONGRESSIONAL COUNTRY CL",,38.999697,-77.175467,0
28325,3002314,"SOUTHWAY & CRESCENT RD",,39.000141,-76.877001,0
28326,3002316,"SOUTHWAY & CRESCENT RD",,39.000026,-76.877228,0
28327,3002317,"197 LAUREL-BOWIE RD & RUSTIC HILL D",,39.000632,-76.759373,0
28328,3002319,"RIDGE RD & GARDENWAY",,39.000805,-76.872974,0
28329,3002322,"RHODE ISLAND AVE & APACHE ST",,39.000903,-76.924835,0
28330,3002334,"METZEROTT RD & ACREDALE CT",,39.001802,-76.949434,0
28331,3002336,"RIDGE RD & #33 COURT",,39.001890,-76.872530,0
28332,3002338,"METZEROTT RD & ST ANDREWS PL",,39.002002,-76.950591,0
28333,3002339,"METZEROTT RD & ST ANDREWS PL",,39.002018,-76.951486,0
28334,3002342,"METZEROTT RD & ENTR TO U OF MD SYS",,39.002550,-76.953654,0
28336,3002352,"LANHAM-SEVERN RD & COWAN AVE",,39.003622,-76.789689,0
28337,3002353,"METZEROTT RD & ENTR PRESIDENTIAL TO",,39.003846,-76.976559,0
28338,3002363,"LANHAM-SEVERN RD & CHURCH LA",,39.004290,-76.788510,0
28339,3002365,"SOUTHAMPTON DR & #201",,39.004372,-76.982024,0
28340,2000252,"SOUTHAMPTON DR & BET #306",,39.005005,-76.982142,0
28341,2000255,"OLD GEORGETOWN RD & JOHNSON AVE",,39.005463,-77.111002,0
28342,2000256,"SOUTHAMPTON DR & #255",,39.005285,-76.981852,0
28346,2000260,"UNIVERSITY BLVD & EAST WAYNE AVE",,39.006230,-76.997757,0
28347,2000270,"COLESVILLE RD & #9226",,39.006956,-77.021363,0
28349,3002388,"RIDGE RD & NORTHWAY",,39.007050,-76.873682,0
28350,2000271,"NORTHAMPTON DR & #863",,39.007019,-76.982568,0
28351,2000272,"NORTHAMPTON DR & #862",,39.007244,-76.982265,0
28352,3002391,"RIDGE RD & NORTHWAY",,39.007543,-76.873650,0
28353,2000273,"RIVER RD & BELLE TREE WAY",,39.008173,-77.193442,0
28354,2000282,"UNIVERSITY BLVD & EAST SCHUYLER RD",,39.008017,-76.998186,0
28355,3002393,"IVY LA & #6404-6406",,39.008168,-76.895909,0
28356,2000284,"UNIVERSITY BLVD & EAST SCHUYLER RD",,39.008206,-76.998646,0
28357,2000286,"RIVER RD & BELLE TREE WAY",,39.008033,-77.193482,0
28358,3002404,"IVY LA & #6301",,39.009001,-76.897617,0
28359,2000293,"UNIVERSITY BLVD & EAST MELBOURNE AV",,39.009836,-77.000213,0
28360,3002408,"RIDGE RD & #58 COURT",,39.010045,-76.873744,0
28361,2000295,"UNIVERSITY BLVD & EAST MELBOURNE AV",,39.010009,-76.999939,0
28362,3002411,"CHERRYWOOD LA & IVY LA",,39.010064,-76.898377,0
28368,2000306,"UNIVERSITY BLVD & EAST FRANKLIN AVE",,39.012064,-77.002389,0
28369,3002421,"RIGGS RD & HEATHERWOOD CT",,39.012333,-76.965264,0
28370,3002422,"RIGGS RD & HEATHERWOOD CT",,39.012308,-76.965447,0
28371,2000311,"CONNECTICUT AVE & DUNNELL LA",,39.012859,-77.079976,0
28372,2000312,"CONNECTICUT AVE & DUNNELL LA",,39.012919,-77.080328,0
28375,3002432,"SEVEN SPRINGS VIL & BET E & W RDWY",,39.015895,-76.939331,0
28376,2000329,"OLD GEORGETOWN RD & I-495",,39.016895,-77.120049,0
28377,2000330,"RIVER RD & COUNSELMAN RD",,39.017260,-77.207548,0
28378,3002437,"RIGGS RD & MISTLETOE PL",,39.017501,-76.964426,0
28379,3002438,"BOWIE STATE UNIV & M L KING JR ART",,39.017548,-76.761436,0
28380,3002439,"RIGGS RD & MISTLETOE PL",,39.017668,-76.964216,0
28381,2000333,"GEORGIA AVE & AMERICANA FINNMARK EN",,39.017857,-77.043654,0
28382,3002440,"SEVEN SPRINGS VIL & W RD - 1ST PKG",,39.017865,-76.937665,0
28383,3002441,"SEVEN SPRINGS VIL & E RD - LAST PKG",,39.018063,-76.938361,0
28384,3002442,"RIGGS RD & TOHEE AVE",,39.020956,-76.965423,0
28385,2000352,"OLD GEORGETOWN RD & MANOR OAK WAY",,39.020669,-77.121992,0
28386,2000357,"OLD GEORGETOWN RD & LONE OAK DR",,39.020907,-77.122627,0
28387,3002444,"BALTIMORE AVE & IKEA CENTER BLVD",,39.021272,-76.925174,0
28388,3002445,"BALTIMORE AVE & IKEA CENTER BLVD",,39.021968,-76.925114,0
28389,3002448,"SUNNYSIDE AVE & #5640",,39.023088,-76.909662,0
28390,2000376,"GEORGIA AVE & MEDICAL PARK DR",,39.023469,-77.045300,0
28391,2000377,"DEMOCRACY BLVD & DAVIS LIBRARY",,39.023521,-77.128545,0
28392,2000379,"DEMOCRACY BLVD & DAVIS LIBRARY",,39.023850,-77.128442,0
28393,2000381,"FERNWOOD RD & CAMALIER BLDG",,39.023911,-77.135422,0
28394,2000385,"UNIVERSITY BLVD & #321 THE OAKS AT",,39.024461,-77.018380,0
28395,3002451,"SUNNYSIDE AVE & #5300",,39.024538,-76.914980,0
28396,3002452,"SUNNYSIDE AVE & #5320",,39.024398,-76.915074,0
28397,3002453,"JAYROSE BLVD & CHERRY HILL RD",,39.024818,-76.941289,0
28398,2000396,"FERNWOOD RD & #10401",,39.025834,-77.137413,0
28399,2000397,"FERNWOOD DR & MARRIOTT CORPORATE HQ",,39.025752,-77.137777,0
28400,2000406,"ROCKLEDGE DR & WESTLAKE TERR",,39.026667,-77.139219,0
28401,2000408,"NEW HAMPSHIRE AVE & #10501 HIKKANDA",,39.026865,-76.981535,0
28402,3002460,"BALTIMORE AVE & CHESTNUT HILL S/C",,39.026366,-76.919643,0
28404,2000415,"ROCKLEDGE DR & #6901 - #6905",,39.028533,-77.138985,0
28405,2000416,"GEORGIA AVE & PREDELLA DR",,39.028509,-77.047362,0
28406,2000417,"GROSVENOR STATION & BUS BAY F",,39.030641,-77.105115,0
28407,2000423,"ROCKLEDGE DR & LOCKHEED MARTIN",,39.029662,-77.138086,0
28408,2000424,"ROCKLEDGE DR & LOCKHEED MARTIN",,39.029851,-77.138274,0
28409,2000427,"ROCKLEDGE DR & #6710",,39.030030,-77.135806,0
28410,2000430,"ROCKLEDGE DR & #6705",,39.030273,-77.135806,0
28411,2000433,"COLESVILLE RD & WSSC DAM",,39.030969,-77.004803,0
28412,2000434,"UNIVERSITY BLVD & #728",,39.031120,-77.022302,0
28413,2000435,"UNIVERSITY BLVD & L RICE BAPTIST CH",,39.031139,-77.021910,0
28414,2000437,"COLUMBIA PIKE & WSSC DAM",,39.031350,-77.004826,0
28415,3002470,"POWDER MILL RD & PAINT BRANCH HOME",,39.031794,-76.952703,0
28416,3002471,"BALTIMORE AVE & SOUTHARD DR",,39.031893,-76.911840,0
28417,3002472,"POWDER MILL RD & PAINT BRANCH HOME",,39.031956,-76.952661,0
28418,2000440,"CONNECTICUT AVE & FARRAGUT AVE",,39.032183,-77.075065,0
28419,3002473,"RHODE ISLAND AVE & TWIN CHIMNEYS OF",,39.032093,-76.914254,0
28420,3002474,"RHODE ISLAND AVE & TWIN CHIMNEYS OF",,39.032468,-76.913884,0
28421,2000443,"CONNECTICUT AVE & PERRY AVE",,39.032463,-77.074740,0
28422,2000444,"COLESVILLE RD & HILLWOOD DR",,39.032641,-77.003228,0
28423,3002475,"POWDER MILL RD & PREM #3210",,39.033184,-76.950840,0
28424,3002479,"RHODE ISLAND AVE & SELLMAN RD",,39.034414,-76.913181,0
28425,3002480,"BALTIMORE AVE & POWDER MILL RD",,39.035028,-76.907305,0
28426,2000464,"UNIVERSITY BLVD & NORTHWOOD HIGH SC",,39.035091,-77.024893,0
28428,2000489,"WHEATON STATION & BUS BAY D",,39.038407,-77.050802,0
28429,3002483,"POWDER MILL RD & RHODE ISLAND AVE",,39.038426,-76.911644,0
28430,2000503,"COLESVILLE RD & PRELUDE DR",,39.039133,-76.997795,0
28431,2000504,"CONNECTICUT AVE & DENFELD AVE",,39.039152,-77.075605,0
28432,2000505,"CONNECTICUT AVE & DENFELD AVE",,39.038966,-77.075936,0
28433,2000515,"LOCKWOOD DR & NEW HAMPSHIRE AVE",,39.040393,-76.989369,0
28434,2000518,"UNIVERSITY BLVD & WESTCHESTER DR",,39.040473,-77.044773,0
28435,2000520,"UNIVERSITY BLVD & WESTCHESTER DR",,39.040560,-77.044120,0
28436,2000521,"NEW HAMPSHIRE AVE & LOCKWOOD DR",,39.040656,-76.990812,0
28437,2000522,"COLESVILLE RD & OAK LEAF DR",,39.040643,-76.996062,0
28438,2000526,"COLESVILLE RD & OAK LEAF DR",,39.040728,-76.996407,0
28439,2000528,"LOCKWOOD DR & WHITE OAK S/C",,39.041004,-76.987882,0
28440,2000533,"GEORGIA AVE & UNIVERSITY BLVD",,39.041857,-77.052040,0
28441,2000534,"CONNECTICUT AVE & #11400",,39.041895,-77.075880,0
28442,2000535,"CONNECTICUT AVE & #11300",,39.042043,-77.076252,0
28443,3002488,"POWDER MILL RD & HOWARD RD",,39.042125,-76.912229,0
28445,2000538,"WHITE OAK S/C & REAR OF SEARS BLDG",,39.042796,-76.987656,0
28447,2000542,"GEORGIA AVE & BLUERIDGE AVE",,39.043418,-77.051899,0
28448,2000555,"NICHOLSON LA & WHITE FLINT PLAZA",,39.045071,-77.106302,0
28449,2000558,"OLD COLUMBIA PK & OAK HILL APTS",,39.045602,-76.987831,0
28450,3002496,"CENTER PARK RDWY & #4061",,39.047077,-76.937583,0
28451,3002497,"CENTER PARK RDWY & MAIN ENTR RDWY",,39.046918,-76.936798,0
28452,3002505,"POWDER MILL RD & OLD GUN POWDER RD",,39.050875,-76.922134,0
28453,3002508,"CALVERTON BLVD & #3810",,39.052072,-76.939071,0
28455,2000615,"TECH RD & INDUSTRIAL PKWY",,39.053804,-76.967867,0
28457,3002512,"CALVERTON BLVD & FALLSTON AVE (E)",,39.054478,-76.941773,0
28459,2000632,"RANDOLPH RD & SELFRIDGE RD",,39.055594,-77.083700,0
28460,2000635,"GEORGIA AVE & GEORGIAN WOODS PL",,39.055714,-77.049839,0
28461,2000637,"BROADBIRCH DR & BOURNEFIELD WAY",,39.055851,-76.962188,0
28462,3002514,"RT 197 LAUREL-BOWIE RD & MILLARD DR",,39.056259,-76.837828,0
28465,2000670,"OLD COLUMBIA PK & TREETOP DR",,39.058054,-76.970106,0
28466,2000688,"RANDOLPH RD & BLUHILL RD",,39.059178,-77.065469,0
28467,2000699,"PARKLAWN DR & WILKENS AVE",,39.060427,-77.111697,0
28468,2000700,"PARKLAWN DR & WILKENS AVE",,39.060630,-77.111508,0
28469,2000705,"NEW HAMPSHIRE AVE & BLICK DR",,39.060986,-76.998409,0
28470,2000709,"PARKLAWN DR & WICOMICO AVE",,39.061485,-77.117765,0
28471,2000711,"PARKLAWN DR & WASHINGTON AVE",,39.061674,-77.115327,0
28472,3002517,"RT 197 LAUREL-BOWIE RD & MURKIRK RD",,39.064179,-76.839628,0
28473,2000730,"VEIRS MILL RD & #12704 PARK TERRACE",,39.064530,-77.097458,0
28474,2000735,"GEORGIA AVE & ATLANTA DR",,39.065645,-77.057897,0
28475,2000737,"CONNECTICUT AVE & JEFFRY ST",,39.065754,-77.074141,0
28476,2000740,"CONNECTICUT AVE & JEFFRY ST",,39.065880,-77.074517,0
28477,2000742,"RANDOLPH RD & TIVOLI LAKE BLVD",,39.066220,-77.034310,0
28478,2000744,"RANDOLPH RD & HAWKESBURY LA",,39.066212,-77.022144,0
28479,2000748,"RANDOLPH RD & KEMP MILL RD",,39.066651,-77.030591,0
28480,2000751,"VEIRS MILL RD & PARKLAWN MEMORIAL P",,39.066834,-77.101230,0
28481,2000752,"CONNECTICUT AVE & ATHERTON DR",,39.067273,-77.075060,0
28482,3002518,"RT 197 LAUREL-BOWIE RD & MONTPELIER",,39.069722,-76.842851,0
28483,3002519,"BALTIMORE AVE & MD NATIONAL MEMORIA",,39.070679,-76.874715,0
28484,2000789,"GEORGIA AVE & RIPPLING BROOK DR",,39.072822,-77.064921,0
28485,2000790,"CONNECTICUT AVE & TURKEY BRANCH PKW",,39.072737,-77.078077,0
28486,3002520,"RT 197 LAUREL-BOWIE RD & CONTEE RD",,39.073263,-76.847713,0
28487,2000794,"RANDOLPH RD & COLESVILLE UNITED MEH",,39.073652,-77.007036,0
28488,2000799,"RANDOLPH RD & COLESVILLE UNITED MET",,39.073825,-77.007411,0
28489,2000802,"VEIRS MILL RD & MEADOWHALL DR",,39.074296,-77.113994,0
28490,3002521,"RT 197 LAUREL-BOWIE RD & SNOWHILL E",,39.075688,-76.848651,0
28491,2000812,"VEIRS MILL RD & #1907",,39.075406,-77.117506,0
